#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2025-08-08-18-14-02
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1754657740.125879	CMT9q12sTl79GUrLhc	192.168.100.143	38020	192.168.100.119	1029	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.125969	CPlraX19WblppUPs2	192.168.100.143	38020	192.168.100.119	513	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.126102	CiEjN82oX2f97hFp7a	192.168.100.143	38020	192.168.100.119	32768	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.126298	Cqzcbd4VZlnfS9nBq5	192.168.100.143	38020	192.168.100.119	81	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.126431	C9t4xS1l1o9HvUVoe3	192.168.100.143	38020	192.168.100.119	49153	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.126525	CxmlGQ1GTifMo17iu1	192.168.100.143	38020	192.168.100.119	5009	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.126616	Cx3bMT11sivr8SgHu2	192.168.100.143	38020	192.168.100.119	8443	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.126705	ClzF9q4jLQ2cndlrhh	192.168.100.143	38020	192.168.100.119	179	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.126793	Cyh17s3OswdLMO3Hgb	192.168.100.143	38020	192.168.100.119	3000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.215506	CxvXqn15dwX2CBMaHd	192.168.100.143	38018	192.168.100.119	5060	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.215683	C0ANgo3gQKyyM0y6lk	192.168.100.143	38018	192.168.100.119	9999	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.215784	ClueJP21hmTqLpub5e	192.168.100.143	38018	192.168.100.119	1027	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.218978	Cr8U0b1A2qI5MTTikh	192.168.100.143	38020	192.168.100.119	5631	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.219183	C3fkPRZvQkzUgoj6g	192.168.100.143	38020	192.168.100.119	49152	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.219310	CCjCF3knR6PLz9J3d	192.168.100.143	38018	192.168.100.119	8000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.219435	CTcUF1yDG739srD67	192.168.100.143	38018	192.168.100.119	13	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.219565	Cs4IRlpxbUI8Yblw1	192.168.100.143	38018	192.168.100.119	5666	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.222264	Clya02Gt5tVAPtgD4	192.168.100.143	38020	192.168.100.119	543	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.222413	Ce4zJh3ebl7AlkGYgl	192.168.100.143	38020	192.168.100.119	544	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.222506	CkDOaN3PhXgxj3lKH1	192.168.100.143	38020	192.168.100.119	1028	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.222598	CDDjlC4mCdzoJZTAWg	192.168.100.143	38020	192.168.100.119	2001	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.222688	CvWs2B3ONcPzmpy18j	192.168.100.143	38020	192.168.100.119	5000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.222778	Cm0iwL3crz2Lbrjlbj	192.168.100.143	38020	192.168.100.119	3986	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.222868	C7VPUw3REqOzXi1pgb	192.168.100.143	38020	192.168.100.119	49157	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.222956	C17fTJ1If3Sy7ESM1g	192.168.100.143	38020	192.168.100.119	79	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.225573	CSKvx34g4Xikfk6B3	192.168.100.143	38020	192.168.100.119	2121	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.225723	CPCpSg1ipcg7taVvWk	192.168.100.143	38020	192.168.100.119	7	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.225819	Cs3aZb2biM61htMVh1	192.168.100.143	38020	192.168.100.119	2049	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.225909	C57hOI1Vl7fCWvr9Ni	192.168.100.143	38020	192.168.100.119	873	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.226005	CHHbws4zkLNn5K8Yj	192.168.100.143	38020	192.168.100.119	5432	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.228961	CCU4B530fdHT5KWYvk	192.168.100.143	38020	192.168.100.119	26	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.229059	CQHV661RiIePHZ4Lx	192.168.100.143	38020	192.168.100.119	5800	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.229152	CR2VwGDFO0zEUVwdl	192.168.100.143	38020	192.168.100.119	4899	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.231796	CSyQwU3cDo9i8cLgT1	192.168.100.143	38018	192.168.100.119	119	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.231946	C0R0si3DezAPAM7z02	192.168.100.143	38018	192.168.100.119	106	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.232045	CYW15f4N8HSXeLWXlh	192.168.100.143	38018	192.168.100.119	631	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.232151	CEeCqj2TqlKcG8pD0a	192.168.100.143	38018	192.168.100.119	1755	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.317452	C6xWGRefZgaxveX7f	192.168.100.143	38020	192.168.100.119	1027	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.317765	CMdRX92v4RoJ4wt9el	192.168.100.143	38020	192.168.100.119	9999	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.318006	CRABPt2sAFzPqkF0y4	192.168.100.143	38020	192.168.100.119	5060	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.320835	CRfnzJ3VoFgczdBXE9	192.168.100.143	38020	192.168.100.119	5666	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.321153	CM07mp0rnXdVXN406	192.168.100.143	38020	192.168.100.119	13	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.321394	Cwi9o04I7tnugJ4nC3	192.168.100.143	38020	192.168.100.119	8000	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.334415	CTMuUnPvKCZL93rF9	192.168.100.143	38020	192.168.100.119	1755	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.334771	CqxH7y4jYj1i5gouWa	192.168.100.143	38020	192.168.100.119	631	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.335017	Cpllvx2Csfrg2mruH6	192.168.100.143	38020	192.168.100.119	106	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657740.335265	CHtE5D3h375E0oAQvg	192.168.100.143	38020	192.168.100.119	119	tcp	-	-	-	-	S0	T	T	0	S	1	44	0	0	-	6
1754657693.659234	CMwL8WuiSLe5WpAI3	192.168.100.119	0	224.0.0.251	0	unknown_transport	-	-	-	-	OTH	T	T	0	-	1	32	0	0	-	2
1754657696.156366	CPR8Gb3qy8PlRsJw8h	192.168.100.119	0	239.255.255.250	0	unknown_transport	-	-	-	-	OTH	T	T	0	-	1	32	0	0	-	2
1754657700.164361	Ca2NxB4jpJG3TwxRR3	192.168.100.119	0	224.0.0.252	0	unknown_transport	-	-	-	-	OTH	T	T	0	-	1	32	0	0	-	2
1754657758.778667	CGGzQG4vee05shoI5	192.168.100.143	56404	192.168.100.119	22	tcp	ssh	0.246865	1155	1701	RSTR	T	T	0	ShADadFr	11	1615	11	2153	-	6
1754657759.283416	CFaStZdKT3D6hjvn4	192.168.100.143	56422	192.168.100.119	22	tcp	ssh	0.758078	1179	1777	RSTR	T	T	0	ShADadFr	11	1639	13	2309	-	6
1754657759.281739	Ck1XP5as4EBJ23qTa	192.168.100.143	56412	192.168.100.119	22	tcp	ssh	0.759757	1187	1777	RSTR	T	T	0	ShADadFr	11	1647	13	2309	-	6
1754657759.291180	Cxi7vX2lsZBaYZOtl8	192.168.100.143	56458	192.168.100.119	22	tcp	ssh	0.877699	1187	1777	RSTR	T	T	0	ShADadFr	11	1647	13	2309	-	6
1754657759.287045	CkOZOd4maAq0hdHMP7	192.168.100.143	56440	192.168.100.119	22	tcp	ssh	0.952811	1187	1777	RSTR	T	T	0	ShADadFr	11	1647	12	2269	-	6
1754657759.300600	Cei7hI5yjWIGlvlBa	192.168.100.143	56498	192.168.100.119	22	tcp	ssh	0.940843	1187	1777	RSTR	T	T	0	ShADadFr	11	1647	12	2269	-	6
1754657759.303512	CjACnLS0SdyxfSsCd	192.168.100.143	56516	192.168.100.119	22	tcp	ssh	0.941138	1187	1777	RSTR	T	T	0	ShADadFr	11	1647	13	2309	-	6
1754657759.285314	CvALia1pkcUnsuY7u3	192.168.100.143	56436	192.168.100.119	22	tcp	ssh	0.970450	1187	1777	RSTR	T	T	0	ShADadFr	11	1647	12	2269	-	6
1754657759.290062	CkZULf49T08bwVwxha	192.168.100.143	56456	192.168.100.119	22	tcp	ssh	0.980100	1187	1777	RSTR	T	T	0	ShADadFr	11	1647	12	2269	-	6
1754657759.287669	Cu7deU2YewTYf0ZVCc	192.168.100.143	56438	192.168.100.119	22	tcp	ssh	1.018371	1187	1777	RSTR	T	T	0	ShADadFr	11	1647	12	2269	-	6
1754657759.296890	CDXk4Y1WdjrNaEno8e	192.168.100.143	56472	192.168.100.119	22	tcp	ssh	1.041214	1187	1729	RSTR	T	T	0	ShADadFr	11	1647	14	2301	-	6
1754657759.299177	CmChy32I2Res49Hywj	192.168.100.143	56486	192.168.100.119	22	tcp	ssh	1.050412	1179	1777	RSTR	T	T	0	ShADadFr	11	1639	12	2269	-	6
1754657759.300959	Cn9Zvw4snidx4mm2Zj	192.168.100.143	56512	192.168.100.119	22	tcp	ssh	1.050648	1179	1777	RSTR	T	T	0	ShADadFr	11	1639	12	2269	-	6
1754657768.277191	CwFUCc4zyXEG0uZSE5	192.168.100.143	33916	192.168.100.119	22	tcp	ssh	40.058277	15233	15845	RSTR	T	T	0	ShADadFr	377	30333	372	30737	-	6
#close	2025-08-08-18-14-02
